SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"295204099340201","AS-69-12-206 (Bandera County Edwards GW Well 1)","GW","USGS",-99.56718890,29.86779720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295204099340201"
"295314091312101","SM-58","GW","USGS",-91.52261270,29.88742677,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295314091312101"
"295449095084101","LJ-65-07-905 (Lake Houston Piezometer No. 2)","GW","USGS",-95.14500000,29.91388889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295449095084101"
"295449095084105","LJ-65-07-909 (Lake Houston Extensometer)","GW-EX","USGS",-95.14552780,29.91322220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=295449095084105"
"300849095143301","TS-60-55-710 (New Caney Piezometer No. 7-A)","GW","USGS",-95.24250000,30.14694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=300849095143301"
"301228095272501","TS-60-53-516 (Needham Piezometer No. 4-A)","GW","USGS",-95.45750000,30.20777778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=301228095272501"
"301237097464801","YD-58-50-301 (Lovelady)","GW","USGS",-97.78158330,30.21033889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=301237097464801"
"302416087505501","Well ww 13 302416087505501 Baldwin Cnty AL","GW","USGS",-87.84836110,30.40477778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302416087505501"
"302614091083001"," EB- 917","GW","USGS",-91.14177280,30.43741316,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302614091083001"
"302636091083802","EB-1293","GW","USGS",-91.14388890,30.44333333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302636091083802"
"302642091083401","EB-1274","GW","USGS",-91.14288400,30.44519075,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302642091083401"
"302948095422501","TS-60-35-202 (Flower Follet)","GW","USGS",-95.71061110,30.49883333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=302948095422501"
"303530088542501","047D0115  HARRISON","GW","USGS",-88.90683330,30.59155556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=303530088542501"
"304406081330502","33D071","GW","USGS",-81.55120760,30.73523613,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304406081330502"
"304406081330503","33D072","GW","USGS",-81.55120760,30.73523613,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304406081330503"
"304406081330504","33D073","GW","USGS",-81.55138889,30.73500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304406081330504"
"304406081330505","33D074","GW","USGS",-81.55138889,30.73500000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304406081330505"
"304942082213801","27E004","GW","USGS",-82.36040550,30.82883445,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304942082213801"
"304949083165301","19E009","GW","USGS",-83.28266520,30.83104960,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=304949083165301"
"305018093251301","Be-443","GW","USGS",-93.42044660,30.83852975,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=305018093251301"
"305110102533401","US-53-09-301","GW","USGS",-102.89278060,30.85286110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=305110102533401"
"305519090481801","SH-48","GW","USGS",-90.80510050,30.92212437,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=305519090481801"
"305736084355801","09F520","GW","USGS",-84.59602620,30.96185375,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=305736084355801"
"310410081343801","33G050","GW","USGS",-81.57747220,31.06967500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310410081343801"
"310418081244701","34G033","GW","USGS",-81.41419440,31.07311110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310418081244701"
"310507084262201","10G313","GW","USGS",-84.43935489,31.08546255,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310507084262201"
"310651084404501","08G001","GW","USGS",-84.67880660,31.11435034,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310651084404501"
"310706082155101","27G003","GW","USGS",-82.26540270,31.11855604,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310706082155101"
"310813083260301","18H016","GW","USGS",-83.43405820,31.13715228,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310813083260301"
"310822081294201","34H403","GW","USGS",-81.49468370,31.13878630,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310822081294201"
"310825081294201","34H393 TW-17 Glynn County, GA","GW","USGS",-81.49482270,31.14050850,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310825081294201"
"310931081291002","34H514","GW","USGS",-81.48611110,31.15861110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=310931081291002"
"311022081304601","33H324","GW","USGS",-81.51277780,31.17277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311022081304601"
"311022081304602","33H325","GW","USGS",-81.51277780,31.17277778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311022081304602"
"311028081285902","34H552","GW","USGS",-81.48327780,31.17452778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311028081285902"
"311319086153601","Well COVINGTON COUNTY WELL 1 Covington Cnty","GW","USGS",-86.25995000,31.22211494,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311319086153601"
"311647084173801","11J025","GW","USGS",-84.29391670,31.27983333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311647084173801"
"311647084173803","11J030","GW","USGS",-84.29397220,31.27980556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311647084173803"
"311802084192301","11J011","GW","USGS",-84.32296430,31.30073555,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=311802084192301"
"312044110141901","D-24-21 17BCB3 [Baumkirchner 3]","GW","USGS",-110.23924500,31.34565760,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312044110141901"
"312127084065801","13J004","GW","USGS",-84.11573790,31.35823510,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312127084065801"
"312207110070701","D-24-22 04CBA3 [PAL-US]","GW","USGS",-110.11929440,31.36891110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312207110070701"
"312207110070702","D-24-22 04CBA4 [PAL-UD]","GW","USGS",-110.11929440,31.36890556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312207110070702"
"312208110070501","D-24-22 04CBA1 [PAL-LS]","GW","USGS",-110.11878060,31.36905556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312208110070501"
"312214110071601","D-24-22 04CBC1 [PALUWS]","GW","USGS",-110.12213890,31.37070000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312214110071601"
"312232084391701","08K001","GW","USGS",-84.65463900,31.37739960,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312232084391701"
"312617084110701","12K014","GW","USGS",-84.18502780,31.43825000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312617084110701"
"312642110063701","D-23-22 09ACD1 [HERSUS]","GW","USGS",-110.11092220,31.44523056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312642110063701"
"312712082593301","18K049","GW","USGS",-83.49238558,31.45351880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312712082593301"
"312716110063202","D-23-22 04DCD2 [HER-LD]","GW","USGS",-110.10969720,31.45453333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312716110063202"
"312716110063302","D-23-22 04DCD4 [HERUED]","GW","USGS",-110.10993060,31.45467220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312716110063302"
"312717110063501","D-23-22 04DCA1 [HERUWS]","GW","USGS",-110.11051940,31.45477778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312717110063501"
"312853110070401","D-22-22 28CCD [HUN-SO]","GW","USGS",-110.11863890,31.48143889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312853110070401"
"312859110070601","D-22-22 28CAA1 [HUN-LI]","GW","USGS",-110.11868890,31.48326110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312859110070601"
"312900110071001","D-22-22 28CAA2 [HUN-LO]","GW","USGS",-110.11996670,31.48331944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312900110071001"
"312919084153801","11K003","GW","USGS",-84.25833330,31.48730556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312919084153801"
"312947084092201","12K180","GW","USGS",-84.15611110,31.49636110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=312947084092201"
"313000084100301","12L373","GW","USGS",-84.16741670,31.50013889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313000084100301"
"313040084125901","12L277","GW","USGS",-84.20919440,31.51161110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313040084125901"
"313146083491601","15L020","GW","USGS",-83.82101350,31.52964180,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313146083491601"
"313247084005001","13L180","GW","USGS",-84.01379360,31.54656490,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313247084005001"
"313309110094301","D-22-22 06ABD [LSP-6]","GW","USGS",-110.14571940,31.55400000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313309110094301"
"313312110082301","D-22-22 06AAA4 [LSP-4]","GW","USGS",-110.14035620,31.55342880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313312110082301"
"313312110082302","D-22-22 06AAA6 [LSP-1]","GW","USGS",-110.14035620,31.55342880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313312110082302"
"313312110082303","D-22-22 06AAA5 [LSP-5]","GW","USGS",-110.14035620,31.55342880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313312110082303"
"313312110082501","D-22-22 06AAA7 [LSP-2]","GW","USGS",-110.14091180,31.55342880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313312110082501"
"313312110082502","D-22-22 06AAA3 [LSP-3]","GW","USGS",-110.14091180,31.55342880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313312110082502"
"313316110082901","D-22-22 06AAB [LSPUWD]","GW","USGS",-110.14194440,31.55444444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313316110082901"
"313532084203501","11L002","GW","USGS",-84.34213990,31.59241825,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313532084203501"
"313534084103001","12L019","GW","USGS",-84.17491280,31.59352920,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313534084103001"
"313534084103002","12L020","GW","USGS",-84.17491280,31.59325145,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313534084103002"
"313534084103003","12L021","GW","USGS",-84.17463500,31.59380699,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313534084103003"
"313625084041501","13L015","GW","USGS",-84.06907630,31.60602880,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313625084041501"
"313738110102901","D-21-21 02DDC [CHB-LI]","GW","USGS",-110.17539440,31.62744444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313738110102901"
"313808084093601","12M017","GW","USGS",-84.15991230,31.63575029,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313808084093601"
"313841110122201","D-20-21 33CDD1 [MW-7]","GW","USGS",-110.20599170,31.64470278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313841110122201"
"313953084361202","09M007","GW","USGS",-84.60436190,31.66461310,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313953084361202"
"313955110104301","D-20-21 26BCC1 [CHM-2S]","GW","USGS",-110.17861110,31.66527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313955110104301"
"313955110104302","D-20-21 26BCC2 [CHM-2D]","GW","USGS",-110.17861110,31.66527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=313955110104302"
"314115088392301","153N0151  WAYNE","GW","USGS",-88.65750000,31.68527778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314115088392301"
"314125110110501","D-20-21 15DBD1 [BOQ-LI]","GW","USGS",-110.18524720,31.69043056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314125110110501"
"314144110104701","D-20-21 14BCC1 [BOQSUS]","GW","USGS",-110.18051390,31.69561667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314144110104701"
"314144110104702","D-20-21 14BCC2 [BOQSUD]","GW","USGS",-110.18052780,31.69558889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314144110104702"
"314248110105901","D-20-21 10AAC2 [FBK-UP]","GW","USGS",-110.18371670,31.71352500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314248110105901"
"314330084005401","13M005","GW","USGS",-84.01407460,31.72519220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314330084005401"
"314330084005402","13M006","GW","USGS",-84.01407460,31.72519220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314330084005402"
"314330084005403","13M007","GW","USGS",-84.01407460,31.72519220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314330084005403"
"314601110120902","D-19-21 21ACC2 [CONLID]","GW","USGS",-110.20319170,31.76711110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314601110120902"
"314736110130001","D-19-21 08DAC1 [SUM-LI]","GW","USGS",-110.21758060,31.79298610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314736110130001"
"314904110125001","D-19-21 05AAA2 [STD-LO]","GW","USGS",-110.21461390,31.81788333,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=314904110125001"
"315712106361803","MBOWN-238 - JL-49-04-476 (CWF-2C)","GW","USGS",-106.60582500,31.95371338,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=315712106361803"
"315909110540601","D-17-14 03BAA1 [SC-030 A]","GW-EX","USGS",-110.90231100,31.98591464,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=315909110540601"
"315950081161201","35P094","GW","USGS",-81.26983400,31.99742964,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=315950081161201"
"320127080511205","39Q029","GW","USGS",-80.85316600,32.02438054,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320127080511205"
"320127080511301","39Q027","GW","USGS",-80.85344380,32.02438054,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320127080511301"
"320139083511602","15Q016","GW","USGS",-83.85222220,32.03000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320139083511602"
"320622081063702","37Q186","GW","USGS",-81.11011200,32.10631710,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320622081063702"
"320754081364301","33R045","GW","USGS",-81.61177880,32.13186697,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320754081364301"
"320845110551201","D-15-14 09BAC [WR-53]","GW-EX","USGS",-110.92064540,32.14591115,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320845110551201"
"320846080501709","BFT-2245","GW","USGS",-80.83788720,32.14631850,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320846080501709"
"320944111125701","D-14-11 34CCC [AV-025 A]","GW-EX","USGS",-111.21648940,32.16229965,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=320944111125701"
"321058110563301","D-14-14 29CBC [B-076 A]","GW-EX","USGS",-110.94314630,32.18285477,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321058110563301"
"321142110530301","D-14-14 23CBA [D-061 A]","GW-EX","USGS",-110.88814430,32.19924340,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321142110530301"
"321208110525001","D-14-14 22ADB1 [C-045 A]","GW-EX","USGS",-110.89647790,32.20229888,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321208110525001"
"321302082243601","26R001","GW","USGS",-82.40985010,32.21740776,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321302082243601"
"321332106443701","MBOWN-70 - 24S.02E.16.124A (M-4A)","GW","USGS",-106.74361110,32.22555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321332106443701"
"321332106443702","MBOWN-71 - 24S.02E.16.124B (M-4B)","GW","USGS",-106.74361110,32.22555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321332106443702"
"321332106443703","MBOWN-72 - 24S.02E.16.124C (M-4C)","GW","USGS",-106.74361110,32.22555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321332106443703"
"321517110571802","D-13-14 31CAC [WR-52]","GW-EX","USGS",-110.95564710,32.25479775,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321517110571802"
"321547111144001","D-13-11 29CDD [TA-33]","GW-EX","USGS",-111.24510230,32.26313130,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321547111144001"
"321740106481001","MBOWN-33 - 23S.01E.23.244A (LC-3A)","GW","USGS",-106.80341110,32.29474167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321740106481001"
"321740106481002","MBOWN-34 - 23S.01E.23.244B (LC-3B)","GW","USGS",-106.80341110,32.29474167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321740106481002"
"321740106481003","MBOWN-35 - 23S.01E.23.244C (LC-3C)","GW","USGS",-106.80341110,32.29474167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321740106481003"
"321740106481004","MBOWN-36 - 23S.01E.23.244D (LC-3D)","GW","USGS",-106.80341110,32.29474167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321740106481004"
"321742081234901","34S008","GW","USGS",-81.39677780,32.29519648,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321742081234901"
"321742081234904","34S011","GW","USGS",-81.39677780,32.29519648,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=321742081234904"
